name,address,services,status
"Legal Name: SorooshX Inc.,  Operating Name: Sorooshx Inc.","9608 YONGE ST,RICHMOND HILL,ONTARIO,CANADA,L4C 0X4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: AXIRA SOLUTIONS INC.,  Operating Name: AXIRA SOLUTIONS INC.","807 - 130 SPADINA AVENUE,TORONTO,ONTARIO,CANADA,M5V 2L4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: ALORA FOREX LTD.,  Operating Name: ALORA FOREX LTD.","1 - 420 LINDEN DRIVE,CAMBRIDGE,ONTARIO,CANADA,N3H 0C6","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Moneco Canada Inc.,  Operating Name: Moneco","C6-80 BIRMINGHAM ST,TORONTO,ONTARIO,CANADA,M8V 3W6","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Pettysave Limited,  Operating Name: Pettysave Limited","2205 BOSTOCK CRESCENT,MISSISSAUGA,ONTARIO,CANADA,L5J 3S8","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: PROBNK PAYMENT SOLUTIONS INC,  Operating Name: ProBnk Payment Solutions Inc","1270 CENTRAL PARKWAY WEST, UNIT 102,MISSISSAUGA,ONTARIO,CANADA,L5C 4P4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: 2338057 ONTARIO INC,  Operating Name: 2338057 ONTARIO INC","#201-808 BRITANNIA ROAD W  ,MISSISSAUGA,ONTARIO,CANADA,L5V 0A7","Foreign Exchange, Money Transferring",Registered
"Legal Name: GRANDIUS INC.,  Operating Name: GRANDIUS INC.","145 1/2 CHURCH STREET OFFICE 39,TORONTO,ONTARIO,CANADA,M5B 1Y4","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency, PSP",Registered
"Legal Name: POSITIVE CHANGE,  Operating Name: POSITIVE CHANGE","UNIT 64, 31 HONEYCRISP CRES,VAUGHAN,ONTARIO,CANADA,L4K 0N6","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: 16687024 CANADA INC.,  Operating Name: SIMCOE EXCHANGE","16 SIM CREST, UNIT 24,RICHMOND HILL,ONTARIO,CANADA,L4B 2P1",Foreign Exchange,Registered
"Legal Name: B2B Remit Limited,  Operating Name: B2B Remit Limited","3080 YONGE ST, SUITE 6060,TORONTO ,ONTARIO,CANADA,M4N 3N1","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: GREEN LIGHT MONEY SERVICES INC.,  Operating Name: GREEN LIGHT MONEY SERVICES INC.","223 - 1750 STEELES AVENUE WEST,CONCORD,ONTARIO,CANADA,L4L 2L7","Foreign Exchange, Virtual Currency",Registered
"Legal Name:  RISUN FOREX INC.,  Operating Name:  RISUN FOREX INC.","600 - 3300 HIGHWAY 7 WEST,CONCORD,ONTARIO,CANADA,L4K 4M3","Foreign Exchange, Money Transferring",Registered
"Legal Name: Afghan & Canadian Currency Exchange LTD.,  Operating Name: Afghan & Canadian Currency Exchange LTD.","203B-880 ELSMERE RD.,SCARBOROUGH,ONTARIO,CANADA,M1P2W6","Foreign Exchange, Money Transferring",Registered
"Legal Name: ScopeX Technologies Limited,  Operating Name: ScopeX Technologies Limited","C6-80 BIRMINGHAM ST,TORONTO,ONTARIO,CANADA,M8V 3W6","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Xchng Ltd.,  Operating Name: Xchng Ltd.","C6-80 BIRMINGHAM ST,TORONTO,ONTARIO,CANADA,M8V 3W6","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: Globopay Ltd.,  Operating Name: Globopay","C6-80 BIRMINGHAM ST,TORONTO,ONTARIO,CANADA,M8V 3W6","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: Rigo Finance Inc.,  Operating Name: Rigo Finance Inc.","3070 HARASYM TRL,OAKVILLE,ONTARIO,CANADA,L6M 4L8","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: OYEDELE IYANUOLUWA,  Operating Name: BITSTAC","62 PACKARD BLVD,SCARBOROUGH,ONTARIO,CANADA,M1P 4K5","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: SiuuEx Inc.,  Operating Name: SiuuEx Inc.","1 14 - 266 LORRY GREENBERG DRIVE,OTTAWA,ONTARIO,CANADA,K1T 3J9","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, PSP",Registered
"Legal Name: FRONTIER PAY LTD.,  Operating Name: FRONTIER PAY LTD.","750 RANDOLPH AVENUE,WINDSOR,ONTARIO,CANADA,N9B 2T8","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: 1000005205 ONTARIO INC.,  Operating Name: ARG HOME DÉCOR","2799 EGLINGTON AVE E,SCARBOROUGH,ONTARIO,CANADA,L4G 0W6",Foreign Exchange,Registered
"Legal Name: 17080522 Canada Inc.,  Operating Name: Neuro Financial Inc.","1461 LAWRENCE AVE WEST, 202,TORONTO,ONTARIO,CANADA,M6L 0A6","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: 659855 ONTARIO INC.,  Operating Name: SAULT STE MARIE DUTY FREE STORE","127 HURON ST,SAULT STE MARIE,ONTARIO,CANADA,P6A 1R3",Foreign Exchange,Registered
"Legal Name: LEVL FINANCE LIMITED,  Operating Name: LEVL","C6-80 BIRMINGHAM ST,TORONTO,ONTARIO,CANADA,M8V 3W6","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: FINREFIN INC.,  Operating Name: FINREFIN INC.","300 SUPERTEST ROAD, UNIT 1,NORTH YORK,ONTARIO,CANADA,M3J2M2","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: 1001042244 Ontario Inc.,  Operating Name: Kings Trust","2479 YONGE ST,TORONTO,ONTARIO,CANADA,M4P 2H6","Foreign Exchange, Money Transferring",Registered
"Legal Name: EXERPAY LTD.,  Operating Name: EXERPAY","1270 CENTRAL PARKWAY WEST, SUITE 102,MISSISSAUGA,ONTARIO,CANADA,L5C 4P4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: TRAVELEX CURRENCY EXCHANGE CANADA LIMITED,  Operating Name: TRAVELEX CURRENCY EXCHANGE CANADA LIMITED","700 - 390 BAY STREET,TORONTO,ONTARIO,CANADA,M5H 2Y2",Foreign Exchange,Registered
"Legal Name: H.K Royal Company Inc.,  Operating Name: H.K Royal Exchange","515 WYANDOTTE ST. E,WINDSOR,ONTARIO,CANADA,N9A 3J1","Foreign Exchange, Money Transferring",Registered
"Legal Name: AETHARIUM INC.,  Operating Name: AETHARIUM INC.","807-130 SPADINA AVENUE,TORONTO,ONTARIO,CANADA,M8V 3W6","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: PAYPER FINANCIAL LTD.,  Operating Name: PAYPER FINANCIAL LTD.","1907 BASELINE RD, UNIT 104,OTTAWA,ONTARIO,CANADA,K2C 0C7","Foreign Exchange, PSP",Registered
"Legal Name: Arc555 Limited,  Operating Name: Arc555. ENTIREPAY","807 - 130 SPADINA AVENUE,TORONTO,ONTARIO,CANADA,M5V 2L4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Caperemit Limited,  Operating Name: Caperemit Limited","3080 YONGE ST, SUITE 6060,TORONTO,ONTARIO,CANADA,M4N 3N1","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: ORBUIS GROUP LTD.,  Operating Name: WIREMONEY, RESERVPAY, CURRENCY OPTIONS, MADEFX","397 LEITERMAN DRIVE,MILTON,ONTARIO,CANADA,L9T8G7","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Blu Pqy Inc.,  Operating Name: Guroosh","C6-80 BIRMINGHAM ST,TORONTO,ONTARIO,CANADA,M8V 3W6","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: SWIFTLY PAYMENTS LTD.,  Operating Name: SWIFTLY PAYMENTS LTD.","7030 WOODBINE AVENUE, SUITE 500,MARKHAM,ONTARIO,CANADA,L3R 6G2","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Pay CrossBorder Inc.,  Operating Name: Pay CrossBorder","C6-80 BIRMINGHAM ST,TORONTO,ONTARIO,CANADA,M8V 3W6","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: SENDIGO PAY LTD.,  Operating Name: SENDIGO PAY","55 TERAMO COURT,HAMILTON,ONTARIO,CANADA,L9B 2C4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: NORIT TECHNOLOGY LTD.,  Operating Name: NORIT TECHNOLOGY LTD.","1400 - 198 KING STREET EAST,TORONTO,ONTARIO,CANADA,M5C 1C4","Foreign Exchange, Money Transferring, Virtual Currency, PSP, WLATM",Registered
"Legal Name: UCOIN LIMITED,  Operating Name: UCOIN LIMITED","4145 NORTH SERVICE ROAD, 2ND FLOOR,BURLINGTON,ONTARIO,CANADA,L7L 6A3","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: WIRPAID LIMITED,  Operating Name: WIRPAID","1025 KING STREET EAST UNIT 107 #4026,CAMBRIDGE,ONTARIO,CANADA,N3H 3P5","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency, PSP",Registered
"Legal Name: STREAMIS PAYMENTS LTD.,  Operating Name: STREAMIS","C6 - 80 BIRMINGHAM STREET,TORONTO,ONTARIO,CANADA,M8V 3W6","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: TMK GTECH INC.,  Operating Name: Tmkgtech Inc.","1899 BROCK ROAD, UNIT 7,PICKERING,ONTARIO,CANADA,L1V 4H7","Foreign Exchange, Virtual Currency",Registered
"Legal Name: Manax Payments Ltd,  Operating Name: Manax Payments Ltd","1270 CENTRAL PARKWAY WEST, UNIT 102,MISSISSAUGA,ONTARIO,CANADA,L5C4P4","Foreign Exchange, Virtual Currency",Registered
"Legal Name: Finclusive Money Services Inc.,  Operating Name: RemitPe","55 COMMERCE VALLEY DRIVE, SUITE 502-550,THORNHILL,ONTARIO,CANADA,L3T 7V9","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: QUANTIFIN LTD.,  Operating Name: GLPAY","130 SPADINA AVENUE,TORONTO,ONTARIO,CANADA,M5V 2L4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Royal Exchange,  Operating Name: Royal Exchange","APT 2414 - 70 ROEHAMPTON AVE,TORONTO,ONTARIO,CANADA,M4P 1R2","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: A REMIT LTD,  Operating Name: A REMIT LTD","665 FANSHAWE PARK RD W STE 2, UNIT 224,LONDON,ONTARIO,CANADA,N6G 5B4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: NEXT SOLUTIONS CORP.,  Operating Name: NEXT SOLUTIONS CORP.","300 SUPERTEST ROAD, UNIT 1,NORTH YORK,ONTARIO,CANADA,M3J 2M2","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: SMART WORLD (MT) LIMITED,  Operating Name: SMART WORLD (MT LIMITED)","UNIT 1059 - 2375 TECUMSEH RD W STE 1,WINDSOR,ONTARIO,CANADA,N9B1W2","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: FAST DERIV SOLUTION,  Operating Name: FAST DERIV SOLUTION","15-465 BEECHWOOD PLACE,WATERLOO,ONTARIO,CANADA,N2T 1H8","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: PLENIFI PAYMENTS LTD.,  Operating Name: PLENIFI PAYMENTS LTD.","C6-80 BIRMINGHAM ST,TORONTO ,ONTARIO,CANADA,M8V 3W6","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Remitland Fintech Inc.,  Operating Name: Remitland Fintech Inc.","604-4576 YONGE ST,TORONTO,ONTARIO,CANADA,M2N 6N4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Ideospay Solutions Limited,  Operating Name: Ideospay Solutions Limited","3070 HARASYM TRL,OAKVILLE,ONTARIO,CANADA,L6M 4L8","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: PAYSEC PAYMENTS CORP ,  Operating Name: Paysec","1270 CENTRAL PARKWAY WEST, UNIT 102,MISSISSAUGA,ONTARIO,CANADA,L5C4P4","Foreign Exchange, Money Transferring, Virtual Currency, Crowdfunding, PSP",Registered
"Legal Name: ALIGN PAYMENTS LTD,  Operating Name: ALIGN PAYMENTS","130 SPADINA AVE. UNIT 807,TORONTO,ONTARIO,CANADA,M5V2L4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Verito Remittance Ltd.,  Operating Name: Verito Remittance","C6-80 BIRMINGHAM ST,TORONTO,ONTARIO,CANADA,M8V 3W6","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: 1001065867 ONTARIO INC.,  Operating Name: Swift Hub","581 CONCESSION STREET,HAMILTON,ONTARIO,CANADA,L8V 1B2","Foreign Exchange, Money Transferring",Registered
"Legal Name: Fundex Global Ltd.,  Operating Name: Fundex Global Ltd.","67 YONGE STREET, SUITE 701,TORONTO,ONTARIO,CANADA,M5E 1J8","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: HELLO PAISA PAYMENT SERVICES (CANADA) LIMITED,  Operating Name: Hello Paisa","3166 LENWORTH DRIVE, UNIT 139,MISSISSAUGA,ONTARIO,CANADA,L4X2G1","Foreign Exchange, Money Transferring, Virtual Currency, Crowdfunding, PSP",Registered
"Legal Name: Exchange Up Ltd,  Operating Name: Exchange Up Ltd","65 JOHN STREET SOUTH, HAMILTON, ON  CANADA,HAMILTON,ONTARIO,CANADA,L8N2B9","Foreign Exchange, Virtual Currency",Registered
"Legal Name: Maven Pay Inc.,  Operating Name: MavenPay","807C - 130 SPADINA AVENUE,TORONTO,ONTARIO,CANADA,M5V 2L4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Payment Portal Inc.,  Operating Name: Payment Portal Inc.","1166 LEASIDE ROAD,HAMILTON,ONTARIO,CANADA,L8H 3X9","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: Radical Exchange Inc.,  Operating Name: Radical Exchange Inc.","19B 7378 YONGE STREET ,THORNHILL,ONTARIO,CANADA,L4J 8J1","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: Coinswek Exchange Inc.,  Operating Name: Coinswek Exchange Inc.","102-1270 CENTRAL PARKWAY WEST,MISSISSAUGA,ONTARIO,CANADA,L5C 4P4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: TZEN MONEYSOLUTIONS CORP.,  Operating Name: TZEN MONEYSOLUTIONS CORP.","1270 CENTRAL PARKWAY WEST, UNIT 102,MISSISSAUGA,ONTARIO,CANADA,L5C 4P4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Wirely Transfers Ltd.,  Operating Name: Wirely Transfers","807 - 130 SPADINA AVENUE,TORONTO,ONTARIO,CANADA,M5V 2L4","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: Ditrax Financial Ltd.,  Operating Name: Ditrax Financial Ltd.","C6-80 BIRMINGHAM ST,TORONTO,ONTARIO,CANADA,M8V 3W6","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: 1001041685 Ontario Inc.,  Operating Name: Taj Currency Exchange","UNIT A 6089 YONGE ST,NORTH YORK,ONTARIO,CANADA,M2M 3W2","Foreign Exchange, Money Transferring",Registered
"Legal Name: Bless Payments Canada Inc.,  Operating Name: Bless Payments","36 TORONTO STREET, SUITE # 850,TORONTO,ONTARIO,CANADA,M5C 2C5","Foreign Exchange, Money Transferring",Registered
"Legal Name: FYNOVA PAYMENTS LTD.,  Operating Name: IBANME","807 - 130 SPADINA AVENUE,TORONTO,ONTARIO,CANADA,M5V 2L4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: LION GLOBAL MONEY LIMITED,  Operating Name: LION GLOBAL MONEY LIMITED","300 SUPERTEST ROAD, UNIT 1,NORTH YORK,ONTARIO,CANADA,M3J2M3","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: TRUST VALUE CANADA CORPORATION,  Operating Name: TRUST VALUE CANADA CORPORATION","1-300 SUPERTEST ROAD,NORTH YORK,ONTARIO,CANADA,M3J2M2","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency, Crowdfunding, PSP",Registered
"Legal Name: Market Sense Ltd,  Operating Name: Sense Pay, Sense Virtual Assets","OFFICE # 184, 145 1/2 CHURCH STREET, UNIT 5,TORONTO,ONTARIO,CANADA,M5B 1 Y4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Walapay Inc. ,  Operating Name: Walapay","807 - 130 SPADINA AVENUE,TORONTO,ONTARIO,CANADA,M5V 2L4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: NUVION,  Operating Name: NUVION","807E - 130 SPADINA AVENUE,TORONTO,ONTARIO,CANADA,M5V 2L4","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: Fluxpay Ltd.,  Operating Name: Fluxpay","807 - 130 SPADINA AVENUE,TORONTO,ONTARIO,CANADA,M5V 2L4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Q500 CANADA INC,  Operating Name: Q500 CANADA","18 KING ST E,TORONTO,ONTARIO,CANADA,M5C 1C4","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: LUMAREE PAYMENTS LTD.,  Operating Name: LUMAREE","C6-80 BIRMINGHAM ST,TORONTO ,ONTARIO,CANADA,M8V 3W6","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: REMITEDGE TECHNOLOGIES LTD.,  Operating Name: REMITEDGE TECHNOLOGIES","807 - 130 SPADINA AVENUE,TORONTO,ONTARIO,CANADA,M5V 2L4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Gopay Financial Services Inc.,  Operating Name: ONBOARD PAY","3081 YONGE ST, SUITE 6060,TORONTO,ONTARIO,CANADA,M4N 3N1","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: RUBICON BUSINESS CONCEPTS LIMITED,  Operating Name: RUBICON BUSINESS CONCEPTS LIMITED","3080 YONGE ST, SUITE 6060,TORONTO,ONTARIO,CANADA,M4N 3N1","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: OMEXI PAY LTD.,  Operating Name: OMEXI PAY","300 SUPERTEST ROAD, UNIT 1,NORTH YORK,ONTARIO,CANADA,M3J 2M2","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency, PSP",Registered
"Legal Name: FLUTTER FUND INC.,  Operating Name: FLUTTER FUND INC.","1802 - 9560 MARKHAM RD,MARKHAM,ONTARIO,CANADA,L6E 0T9","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: 1001086916 ONTARIO INC.,  Operating Name: SARANGA MONEY TRANSFER","12 ARMOUR STREET,WHITBY,ONTARIO,CANADA,L1R 0N4","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: SQUAREME TECHNOLOGIES LIMITED,  Operating Name: SQUAREME TECHNOLOGIES LIMITED","1270 UNIT 102 CENTRAL PARKWAY WEST,MISSISSAUGA,ONTARIO,CANADA,L5C 4P4","Foreign Exchange, Virtual Currency",Registered
"Legal Name: Aurorapay INC,  Operating Name: Aurorapay INC","1270 CENTRAL PARKWAY WEST, UNIT 102,MISSISSAUGA,ONTARIO,CANADA,L5C 4P4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Stratos Payments LTD. ,  Operating Name: Stratos Payments LTD.","130 KING ST. WEST, SUITE 1900,TORONTO,ONTARIO,CANADA,M5X 1E3","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: 1000787946 ONTARIO INC.,  Operating Name: BYCOINTRADE","7-31 VALLEY WOODS RD,NORTH YORK,ONTARIO,CANADA,M3A 2R4","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: 410 Technologies pvt. LTD,  Operating Name: 410 Technologies pvt. LTD","866 BETHANY CRESCENT,MISSISSAUGA,ONTARIO,CANADA,L5V 3B9","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: 1000721280 ONTARIO INC,  Operating Name: 1000721280 ONTARIO INC","130 QUEENS QUAY E SUITE 501,TORONTO,ONTARIO,CANADA,M5A 3Y5","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: 1000998946 ONTARIO CORP.,  Operating Name: Ghobadi Exchange","6120 A YONGE STREET, UNIT 205,NORTH YORK,ONTARIO,CANADA,M2M3W7","Foreign Exchange, Money Transferring",Registered
"Legal Name: Techarisma Ltd.,  Operating Name: Techarisma Ltd.","201 CARLAW AVE,TORONTO,ONTARIO,CANADA,M4M 2S3","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: AIXTRON TRADING INC. ,  Operating Name: AIXTRON TRADING INC.","50 STEELES AVENUE E, UNIT 218,MILTON,ONTARIO,CANADA,L9T 4W9","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: Stvble Global Limited,  Operating Name: Stvble Global Limited","21 KING STREET WEST, 5TH FLOOR,HAMILTON,ONTARIO,CANADA,L8P 4W7","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: MONTOBIT MSB LTD,  Operating Name: MONTOBIT","37 KENRETA DR,NORTH BAY,ONTARIO,CANADA,P1B 8X6","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: Oxford 17 INC.,  Operating Name: Me-cash","2482 YONGE STREET,TORONTO,ONTARIO,CANADA,M4P 2H5","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: MAK GOLD INC.,  Operating Name: NEWMARKET GOLD","318 BURFORD STREET,NEWMARKET,ONTARIO,CANADA,L3Y 6L1","Foreign Exchange, Money Transferring",Registered
"Legal Name: GARNAZ INC.,  Operating Name: GARNAZ","UNIT 315-100 TEMPO AVE,NORTH YORK,ONTARIO,CANADA,M2H 2N8","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Morji Global Limited,  Operating Name: Morji Global Limited","9218 WHITE OAK AVENUE,NIAGARA FALLS,ONTARIO,CANADA,L2G 3P6","Foreign Exchange, Virtual Currency",Registered
"Legal Name: SOLANA DEFI LTD.,  Operating Name: SOLANA DEFI LTD.","36 TORONTO ST, SUITE 850,TORONTO,ONTARIO,CANADA,M5C 2C5","Foreign Exchange, Virtual Currency, PSP",Registered
"Legal Name: Chiang Huat Global Capital Limited,  Operating Name: Chiang Huat Global Capital Limited","8901 WOODBINE AVE #106,MARKHAM,ONTARIO,CANADA,L3R 9Y4","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: WIRE4PAY LTD,  Operating Name: WIRE4PAY LTD","7700 HURONTARIO ST #503 # 2130 ,BRAMPTON,ONTARIO,CANADA,L6Y4M3","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency, PSP",Registered
"Legal Name: KINX PAY INC.,  Operating Name: KINX PAY INC.","2 SHEPPARD AVENUE EAST, SUITE 600,TORONTO,ONTARIO,CANADA,M2N 5Y7","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Miden Tech Inc.,  Operating Name: Miden Tech Inc.","1101-119 SPADINA AVENUE ,TORONTO,ONTARIO,CANADA,M5V 2L1","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: Consensus Transfer Corp.,  Operating Name: Consensus Transfer Corp.","22 ADELAIDE STREET WEST, SUITE 3600,TORONTO,ONTARIO,CANADA,M5H 4E3","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: OURBIT CA FINTECH LIMITED,  Operating Name: OURBIT CA FINTECH LIMITED","2056 GREEN LN E,EAST GWILLIMBURY,ONTARION,CANADA,L9N 0M1","Foreign Exchange, Virtual Currency, PSP",Registered
"Legal Name: 1000977737 ONTARIO INC.,  Operating Name: LIKWID","2005 - 57 SPADINA AVENUE,TORONTO,ONTARIO,CANADA,M5V 0T9","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: MONEYIN GLOBAL INC,  Operating Name: MONEYIN GLOBAL INC","207 BANK STREET UNIT 251,OTTAWA,ONTARIO,CANADA,K2P2N2","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency, Crowdfunding, PSP, Armoured Cars",Registered
"Legal Name: FICO General Trading Corp,  Operating Name: FICO General Trading Corp","642-121 LOWER SHERBOURNE ST,TORONTO,ONTARIO,CANADA,M5A0W8","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
